fight_id,event_name,fight_date,event_location,fighter_a,fighter_b,winner,weight_class,method,finish_round,finish_time,scheduled_rounds,main_event,source_url
5191,UFC Fight Night: Diaz vs Neer,2008-09-17,,Wilson Gouveia,Ryan Jensen,Wilson Gouveia,Unknown,SUB Armbar,2.0,2:04,3,0,
5192,UFC 84: Ill Will,2008-05-24,,Wilson Gouveia,Goran Reljic,Goran Reljic,Unknown,KO/TKO Punch,2.0,3:15,3,0,
5193,UFC 80: Rapid Fire,2008-01-19,,Wilson Gouveia,Jason Lambert,Wilson Gouveia,Unknown,KO/TKO Punch,2.0,0:37,3,0,
5194,UFC 71: Liddell vs Jackson,2007-05-26,,Wilson Gouveia,Carmelo Marrero,Wilson Gouveia,Unknown,SUB Guillotine Choke,1.0,3:06,3,0,
5195,UFC Fight Night: Stevenson vs Guillard,2007-04-05,,Wilson Gouveia,Seth Petruzelli,Wilson Gouveia,Unknown,SUB Guillotine Choke,2.0,0:39,3,0,
5196,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,,Wilson Gouveia,Keith Jardine,Keith Jardine,Unknown,U-DEC,3.0,5:00,3,0,
5197,HCF - Destiny,2008-02-01,,Todd Gouwenberg,Rogerio Nogueira,Rogerio Nogueira,Unknown,KO/TKO Punches,2.0,4:34,3,0,
5198,UFC Fight Night: Weidman vs. Gastelum,2017-07-22,,Damian Grabowski,Chase Sherman,Chase Sherman,Unknown,U-DEC,3.0,5:00,3,0,
5199,UFC 201: Lawler vs. Woodley,2016-07-30,,Damian Grabowski,Anthony Hamilton,Anthony Hamilton,Unknown,KO/TKO Punches,1.0,0:14,3,0,
5200,UFC Fight Night: Hendricks vs Thompson,2016-02-06,,Damian Grabowski,Derrick Lewis,Derrick Lewis,Unknown,KO/TKO Punch,1.0,2:17,3,0,
5201,K-1 Dynamite!! USA,2007-06-02,,Royce Gracie,Kazushi Sakuraba,Royce Gracie,Unknown,U-DEC,3.0,5:00,3,0,
5202,UFC 60: Hughes vs Gracie,2006-05-27,,Royce Gracie,Matt Hughes,Matt Hughes,Unknown,KO/TKO Punches,1.0,4:39,3,0,
5203,PRIDE Shockwave 2003,2003-12-31,,Royce Gracie,Hidehiko Yoshida,,Unknown,Other,2.0,10:00,3,0,
5204,PRIDE Grand Prix 2000 Finals,2000-05-01,,Royce Gracie,Kazushi Sakuraba,Kazushi Sakuraba,Unknown,KO/TKO,6.0,15:00,3,0,
5205,PRIDE Grand Prix 2000 Opening Round,2000-01-30,,Royce Gracie,Nobuhiko Takada,Royce Gracie,Unknown,U-DEC,1.0,15:00,3,0,
5206,UFC 4: Revenge of the Warriors,1994-12-16,,Royce Gracie,Keith Hackney,Royce Gracie,Unknown,SUB Armbar,1.0,5:32,3,0,
5207,UFC 4: Revenge of the Warriors,1994-12-16,,Royce Gracie,Ron van Clief,Royce Gracie,Unknown,SUB Rear Naked Choke,1.0,3:49,3,0,
5208,UFC 3: The American Dream,1994-09-09,,Royce Gracie,Kimo Leopoldo,Royce Gracie,Unknown,SUB Armbar,1.0,4:40,3,0,
5209,UFC 2: No Way Out,1994-03-11,,Royce Gracie,Remco Pardoel,Royce Gracie,Unknown,SUB Gi Choke,1.0,1:31,3,0,
5210,UFC 2: No Way Out,1994-03-11,,Royce Gracie,Minoki Ichihara,Royce Gracie,Unknown,SUB Armbar,1.0,5:08,3,0,
5211,UFC 1: The Beginning,1993-11-12,,Royce Gracie,Ken Shamrock,Royce Gracie,Unknown,SUB Rear Naked Choke,1.0,0:57,3,0,
5212,UFC 1: The Beginning,1993-11-12,,Royce Gracie,Art Jimmerson,Royce Gracie,Unknown,SUB Other,1.0,2:18,3,0,
5213,PRIDE Bushido 5,2004-10-14,,Crosley Gracie,Hayato Sakurai,Crosley Gracie,Unknown,SUB Armbar,2.0,1:02,3,0,
5214,PRIDE Shockwave 2003,2003-12-31,,Daniel Gracie,Wataru Sakata,Daniel Gracie,Unknown,SUB Armbar,1.0,7:12,3,0,
5215,PRIDE Bushido 1,2003-10-05,,Daniel Gracie,Kazuhiro Nakamura,Kazuhiro Nakamura,Unknown,U-DEC,2.0,5:00,3,0,
5216,PRIDE 21: Demolition,2002-06-23,,Daniel Gracie,Takashi Sugiura,Daniel Gracie,Unknown,S-DEC,3.0,5:00,3,0,
5217,PRIDE Bushido 1,2003-10-05,,Ralph Gracie,Dokonjonosuke Mishima,Ralph Gracie,Unknown,U-DEC,2.0,5:00,3,0,
5218,UFC 112: Invincible,2010-04-10,,Renzo Gracie,Matt Hughes,Matt Hughes,Unknown,KO/TKO Punches,3.0,4:40,3,0,
5219,EliteXC - Destiny,2007-02-10,,Renzo Gracie,Frank Shamrock,Renzo Gracie,Unknown,DQ,2.0,2:00,3,0,
5220,K-1 World Grand Prix Hawaii,2005-07-09,,Renzo Gracie,BJ Penn,BJ Penn,Unknown,U-DEC,3.0,5:00,3,0,
5221,PRIDE Bushido 1,2003-10-05,,Renzo Gracie,Carlos Newton,Carlos Newton,Unknown,S-DEC,2.0,5:00,3,0,
5222,PRIDE 21: Demolition,2002-06-23,,Renzo Gracie,Shungo Oyama,Shungo Oyama,Unknown,U-DEC,3.0,5:00,3,0,
5223,PRIDE 17: Championship Chaos,2001-11-03,,Renzo Gracie,Michiyoshi Ohara,Renzo Gracie,Unknown,U-DEC,3.0,5:00,3,0,
5224,PRIDE 13: Collision Course,2001-03-25,,Renzo Gracie,Dan Henderson,Dan Henderson,Unknown,KO/TKO Punches,1.0,1:40,3,0,
5225,PRIDE 10: Return of the Warriors,2000-08-27,,Renzo Gracie,Kazushi Sakuraba,Kazushi Sakuraba,Unknown,SUB Kimura,2.0,9:43,3,0,
5226,PRIDE 8,1999-11-21,,Renzo Gracie,Alexander Otsuka,Renzo Gracie,Unknown,U-DEC,2.0,10:00,3,0,
5227,PRIDE 2,1998-03-05,,Renzo Gracie,Sanae Kikuta,Renzo Gracie,Unknown,SUB Guillotine Choke,6.0,0:43,3,0,
5228,PRIDE 1,1997-10-11,,Renzo Gracie,Akira Shoji,,Unknown,Other,3.0,10:00,3,0,
5229,PRIDE 4,1998-10-11,,Rickson Gracie,Nobuhiko Takada,Rickson Gracie,Unknown,SUB Armbar,1.0,9:30,3,0,
5230,PRIDE 1,1997-10-11,,Rickson Gracie,Nobuhiko Takada,Rickson Gracie,Unknown,SUB Armbar,1.0,4:47,3,0,
5231,ROTR 6,2004-11-20,,Rodrigo Gracie,BJ Penn,BJ Penn,Unknown,U-DEC,3.0,5:00,3,0,
5232,PRIDE Bushido 2,2004-02-15,,Rodrigo Gracie,Hayato Sakurai,Rodrigo Gracie,Unknown,U-DEC,2.0,5:00,3,0,
5233,PRIDE Bushido 1,2003-10-05,,Rodrigo Gracie,Daiju Takase,Rodrigo Gracie,Unknown,U-DEC,2.0,5:00,3,0,
5234,PRIDE 24: Cold Fury 3,2002-12-23,,Rodrigo Gracie,Yuki Sasaki,Rodrigo Gracie,Unknown,U-DEC,3.0,5:00,3,0,
5235,PRIDE 19: Bad Blood,2002-02-24,,Rodrigo Gracie,Daijiro Matsui,Rodrigo Gracie,Unknown,SUB Guillotine Choke,3.0,0:28,3,0,
5236,PRIDE 8,1999-11-21,,Royler Gracie,Kazushi Sakuraba,Kazushi Sakuraba,Unknown,SUB Kimura,2.0,13:16,3,0,
5237,PRIDE 2,1998-03-05,,Royler Gracie,Yuhi Sano,Royler Gracie,Unknown,SUB Armbar,1.0,9:14,3,0,
5238,PRIDE Bushido 3,2004-05-23,,Ryan Gracie,Ikuhisa Minowa,Ryan Gracie,Unknown,S-DEC,2.0,5:00,3,0,
5239,PRIDE Bushido 1,2003-10-05,,Ryan Gracie,Kazuhiro Hamanaka,Ryan Gracie,Unknown,KO/TKO Kicks,1.0,7:37,3,0,
5240,PRIDE 22: Beasts from the East 2,2002-09-29,,Ryan Gracie,Shungo Oyama,Ryan Gracie,Unknown,SUB Armbar,1.0,1:37,3,0,
5241,PRIDE 15: Raging Rumble,2001-07-29,,Ryan Gracie,Tokimitsu Ishizawa,Tokimitsu Ishizawa,Unknown,KO/TKO,1.0,4:51,3,0,
5242,PRIDE 12: Cold Fury,2000-12-09,,Ryan Gracie,Kazushi Sakuraba,Kazushi Sakuraba,Unknown,U-DEC,1.0,10:00,3,0,
5243,PRIDE 10: Return of the Warriors,2000-08-27,,Ryan Gracie,Tokimitsu Ishizawa,Ryan Gracie,Unknown,KO/TKO Punches,1.0,2:16,3,0,
5244,DREAM 14,2010-05-29,,Ralek Gracie,Kazushi Sakuraba,Ralek Gracie,Unknown,U-DEC,3.0,5:00,3,0,
5245,Strikeforce - Shamrock vs. Gracie,2006-03-10,,Cesar Gracie,Frank Shamrock,Frank Shamrock,Unknown,KO/TKO Punch,1.0,0:21,3,0,
5246,UFC 162: Silva vs Weidman,2013-07-06,,Roger Gracie,Tim Kennedy,Tim Kennedy,Unknown,U-DEC,3.0,5:00,3,0,
5247,Strikeforce - Marquardt vs Saffiedine,2013-01-12,,Roger Gracie,Anthony Smith,Roger Gracie,Unknown,SUB Arm Triangle,2.0,3:16,3,0,
5248,Strikeforce - Rockhold vs Kennedy,2012-07-14,,Roger Gracie,Keith Jardine,Roger Gracie,Unknown,U-DEC,3.0,5:00,3,0,
5249,Strikeforce - Barnett vs. Kharitonov,2011-09-10,,Roger Gracie,Muhammed Lawal,Muhammed Lawal,Unknown,KO/TKO Punch,1.0,4:33,3,0,
5250,Strikeforce - Diaz vs. Cyborg,2011-01-29,,Roger Gracie,Trevor Prangley,Roger Gracie,Unknown,SUB Rear Naked Choke,1.0,4:19,3,0,
5251,Strikeforce - Heavy Artillery,2010-05-15,,Roger Gracie,Kevin Randleman,Roger Gracie,Unknown,SUB Rear Naked Choke,2.0,4:10,3,0,
5252,Strikeforce - Fedor vs. Silva,2011-02-12,,Igor Gracie,John Salgado,Igor Gracie,Unknown,SUB Arm Triangle,2.0,3:04,3,0,
5253,UFC 310: Pantoja vs. Asakura,2024-12-07,,Kron Gracie,Bryce Mitchell,Bryce Mitchell,Unknown,KO/TKO Elbows,3.0,0:39,3,0,
5254,UFC 288: Sterling vs. Cejudo,2023-05-06,,Kron Gracie,Charles Jourdain,Charles Jourdain,Unknown,U-DEC,3.0,5:00,3,0,
5255,UFC Fight Night: Joanna vs. Waterson,2019-10-12,,Kron Gracie,Cub Swanson,Cub Swanson,Unknown,U-DEC,3.0,5:00,3,0,
5256,UFC Fight Night: Tsarukyan vs. Hooker,2025-11-22,,Bogdan Grad,Luke Riley,Luke Riley,Unknown,KO/TKO Punches,2.0,0:30,3,0,
5257,UFC Fight Night: Hill vs. Rountree Jr.,2025-06-21,,Bogdan Grad,Muhammad Naimov,Muhammad Naimov,Unknown,U-DEC,3.0,5:00,3,0,
5258,UFC Fight Night: Adesanya vs. Imavov,2025-02-01,,Bogdan Grad,Lucas Alexander,Bogdan Grad,Unknown,KO/TKO Punches,2.0,4:22,3,0,
5259,DWCS 7.1,2023-08-08,,Bogdan Grad,Tom Nolan,Tom Nolan,Unknown,KO/TKO Punch,1.0,1:23,3,0,
5260,UFC 13: The Ultimate Force,1997-05-30,,Steven Graham,Dmitri Stepanov,Steven Graham,Unknown,SUB Keylock,1.0,1:30,3,0,
5261,Strikeforce - Revenge,2006-06-09,,Scott Graham,Jared Hamman,Jared Hamman,Unknown,KO/TKO Punches,2.0,1:36,3,0,
5262,Strikeforce - Shamrock vs. Gracie,2006-03-10,,Scott Graham,Chris Yee,Scott Graham,Unknown,SUB Rear Naked Choke,2.0,2:37,3,0,
5263,UFC Fight Night: Santos vs. Hill,2022-08-06,,Miranda Granger,Cory McKenna,Cory McKenna,Unknown,SUB Von Flue Choke,2.0,1:03,3,0,
5264,UFC Fight Night: Felder vs. Dos Anjos,2020-11-14,,Miranda Granger,Ashley Yoder,Ashley Yoder,Unknown,U-DEC,3.0,5:00,3,0,
5265,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,,Miranda Granger,Amanda Lemos,Amanda Lemos,Unknown,SUB Rear Naked Choke,1.0,3:43,3,0,
5266,UFC 160: Velasquez vs Silva 2,2013-05-25,,TJ Grant,Gray Maynard,TJ Grant,Unknown,KO/TKO Punches,1.0,2:07,3,0,
5267,UFC on FOX: Johnson vs Dodson,2013-01-26,,TJ Grant,Matt Wiman,TJ Grant,Unknown,KO/TKO Elbows,1.0,4:51,3,0,
5268,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,,TJ Grant,Carlo Prater,TJ Grant,Unknown,U-DEC,3.0,5:00,3,0,
5269,UFC Live: Cruz vs Johnson,2011-10-01,,TJ Grant,Shane Roller,TJ Grant,Unknown,SUB Armbar,3.0,2:12,3,0,
5270,UFC 124: St-Pierre vs Koscheck 2,2010-12-11,,TJ Grant,Ricardo Almeida,Ricardo Almeida,Unknown,U-DEC,3.0,5:00,3,0,
5271,UFC 119: Mir vs Cro Cop,2010-09-25,,TJ Grant,Julio Paulino,TJ Grant,Unknown,U-DEC,3.0,5:00,3,0,
5272,UFC 113: Machida vs Shogun 2,2010-05-08,,TJ Grant,Johny Hendricks,Johny Hendricks,Unknown,M-DEC,3.0,5:00,3,0,
5273,UFC 100,2009-07-11,,TJ Grant,Dong Hyun Kim,Dong Hyun Kim,Unknown,U-DEC,3.0,5:00,3,0,
5274,UFC Fight Night: De Ridder vs. Allen,2025-10-18,,Davey Grant,Charles Jourdain,Charles Jourdain,Unknown,SUB Guillotine Choke,1.0,3:05,3,0,
5275,UFC Fight Night: Covington vs. Buckley,2024-12-14,,Davey Grant,Ramon Taveras,Davey Grant,Unknown,U-DEC,3.0,5:00,3,0,
5276,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,,Davey Grant,Daniel Marcos,Daniel Marcos,Unknown,S-DEC,3.0,5:00,3,0,
5277,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,,Davey Grant,Louis Smolka,Davey Grant,Unknown,KO/TKO Punches,3.0,0:49,3,0,
5278,UFC Fight Night: Vieira vs. Tate,2021-11-20,,Davey Grant,Adrian Yanez,Adrian Yanez,Unknown,S-DEC,3.0,5:00,3,0,
5279,UFC Fight Night: Jung vs. Ige,2021-06-19,,Davey Grant,Marlon Vera,Marlon Vera,Unknown,U-DEC,3.0,5:00,3,0,
5280,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,,Davey Grant,Jonathan Martinez,Davey Grant,Unknown,KO/TKO Punch,2.0,3:03,3,0,
5281,UFC Fight Night: Zabit vs. Kattar,2019-11-09,,Davey Grant,Grigory Popov,Davey Grant,Unknown,S-DEC,3.0,5:00,3,0,
5282,UFC 204: Bisping vs. Henderson,2016-10-08,,Davey Grant,Damian Stasiak,Damian Stasiak,Unknown,SUB Armbar,3.0,2:56,3,0,
5283,UFC Fight Night: Silva vs Bisping,2016-02-27,,Davey Grant,Marlon Vera,Davey Grant,Unknown,U-DEC,3.0,5:00,3,0,
5284,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,,Dwight Grant,Dustin Stoltzfus,Dustin Stoltzfus,Unknown,U-DEC,3.0,5:00,3,0,
5285,UFC Fight Night: Lemos vs. Andrade,2022-04-23,,Dwight Grant,Sergey Khandozhko,Sergey Khandozhko,Unknown,KO/TKO Punches,2.0,4:15,3,0,
5286,UFC Fight Night: Costa vs. Vettori,2021-10-23,,Dwight Grant,Francisco Trinaldo,Francisco Trinaldo,Unknown,S-DEC,3.0,5:00,3,0,
5287,UFC 261: Usman vs. Masvidal 2,2021-04-24,,Dwight Grant,Stefan Sekulic,Dwight Grant,Unknown,S-DEC,3.0,5:00,3,0,
5288,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,,Dwight Grant,Daniel Rodriguez,Daniel Rodriguez,Unknown,KO/TKO Punches,1.0,2:24,3,0,
5289,UFC 236: Holloway vs. Poirier 2,2019-04-13,,Dwight Grant,Alan Jouban,Dwight Grant,Unknown,S-DEC,3.0,5:00,3,0,
5290,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,,Dwight Grant,Carlo Pedersoli Jr.,Dwight Grant,Unknown,KO/TKO Punch,1.0,4:59,3,0,
5291,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,,Dwight Grant,Zak Ottow,Zak Ottow,Unknown,S-DEC,3.0,5:00,3,0,
5292,DWCS 2.2,2018-06-19,,Dwight Grant,Tyler Hill,Dwight Grant,Unknown,KO/TKO Punch,2.0,2:08,3,0,
5293,UFC 315: Muhammad vs. Della Maddalena,2025-05-10,,Alexa Grasso,Natalia Silva,Natalia Silva,Unknown,U-DEC,3.0,5:00,3,0,
5294,UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,,Alexa Grasso,Joanne Wood,Alexa Grasso,Unknown,SUB Rear Naked Choke,1.0,3:57,3,0,
5295,UFC Fight Night: Smith vs. Rakic,2020-08-29,,Alexa Grasso,Ji Yeon Kim,Alexa Grasso,Unknown,U-DEC,3.0,5:00,3,0,
5296,UFC 238: Cejudo vs. Moraes,2019-06-08,,Alexa Grasso,Karolina Kowalkiewicz,Alexa Grasso,Unknown,U-DEC,3.0,5:00,3,0,
5297,UFC Fight Night: Maia vs. Usman,2018-05-19,,Alexa Grasso,Tatiana Suarez,Tatiana Suarez,Unknown,SUB Rear Naked Choke,1.0,2:44,3,0,
5298,UFC Fight Night: Pettis vs. Moreno,2017-08-05,,Alexa Grasso,Randa Markos,Alexa Grasso,Unknown,S-DEC,3.0,5:00,3,0,
5299,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,,Alexa Grasso,Felice Herrig,Felice Herrig,Unknown,U-DEC,3.0,5:00,3,0,
5300,UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,,Tony Gravely,Victor Henry,Victor Henry,Unknown,S-DEC,3.0,5:00,3,0,
5301,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,,Tony Gravely,Johnny Munoz,Tony Gravely,Unknown,KO/TKO Punch,1.0,1:08,3,0,
5302,UFC 270: Ngannou vs. Gane,2022-01-22,,Tony Gravely,Saimon Oliveira,Tony Gravely,Unknown,U-DEC,3.0,5:00,3,0,
5303,UFC Fight Night: Smith vs. Spann,2021-09-18,,Tony Gravely,Nate Maness,Nate Maness,Unknown,KO/TKO Punches,2.0,2:10,3,0,
5304,UFC Fight Night: Blaydes vs. Dos Santos,2020-01-25,,Tony Gravely,Brett Johns,Brett Johns,Unknown,SUB Rear Naked Choke,3.0,2:53,3,0,
5305,DWCS 3.8,2019-08-13,,Tony Gravely,Ray Rodriguez,Tony Gravely,Unknown,KO/TKO Punches,3.0,2:16,3,0,
5306,UFC 201: Lawler vs. Woodley,2016-07-30,,Michael Graves,Bojan Velickovic,,Unknown,M-DEC,3.0,5:00,3,0,
5307,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,2015-07-12,,Michael Graves,Vicente Luque,Michael Graves,Unknown,U-DEC,3.0,5:00,3,0,
5308,DWCS 1.5,2017-08-08,,Shelton Graves,Everett Sims,Shelton Graves,Unknown,KO/TKO Knees,3.0,2:20,3,0,
5309,DWCS 1.4,2017-08-01,,James Gray,Kyler Phillips,Kyler Phillips,Unknown,KO/TKO Elbows,1.0,0:46,3,0,
5310,DWCS 1.5,2017-08-08,,Kevin Gray,Alex Perez,Alex Perez,Unknown,SUB Anaconda Choke,1.0,2:54,3,0,
5311,K-1 ROMANEX,2004-05-22,,Sam Greco,Lyoto Machida,Lyoto Machida,Unknown,S-DEC,3.0,5:00,3,0,
5312,UFC 313: Pereira vs. Ankalaev,2025-03-08,,King Green,Mauricio Ruffy,Mauricio Ruffy,Unknown,KO/TKO Kick,1.0,2:07,3,0,
5313,UFC 304: Edwards vs. Muhammad 2,2024-07-27,,King Green,Paddy Pimblett,Paddy Pimblett,Unknown,SUB Triangle Choke,1.0,3:22,3,0,
5314,UFC 300: Pereira vs. Hill,2024-04-13,,King Green,Jim Miller,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5315,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02,,King Green,Jalin Turner,Jalin Turner,Unknown,KO/TKO Punches,1.0,2:49,3,0,
5316,UFC Fight Night: Makhachev vs. Green,2022-02-26,,King Green,Islam Makhachev,Islam Makhachev,Unknown,KO/TKO Punches,1.0,3:23,3,0,
5317,UFC 271: Adesanya vs. Whittaker 2,2022-02-12,,King Green,Nasrat Haqparast,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5318,UFC 268: Usman vs. Covington 2,2021-11-06,,King Green,Al Iaquinta,King Green,Unknown,KO/TKO Punches,1.0,2:25,3,0,
5319,UFC Fight Night: Hall vs. Silva,2020-10-31,,King Green,Thiago Moises,Thiago Moises,Unknown,U-DEC,3.0,5:00,3,0,
5320,UFC Fight Night: Waterson vs. Hill,2020-09-12,,King Green,Alan Patrick,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5321,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,,King Green,Lando Vannata,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5322,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,,King Green,Clay Guida,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5323,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,,King Green,Francisco Trinaldo,Francisco Trinaldo,Unknown,U-DEC,3.0,5:00,3,0,
5324,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,,King Green,Drakkar Klose,Drakkar Klose,Unknown,U-DEC,3.0,5:00,3,0,
5325,UFC Fight Night: Jacare vs. Brunson 2,2018-01-27,,King Green,Erik Koch,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5326,UFC 216: Ferguson vs. Lee,2017-10-07,,King Green,Lando Vannata,,Unknown,S-DEC,3.0,5:00,3,0,
5327,UFC on FOX: Johnson vs. Reis,2017-04-15,,King Green,Rashid Magomedov,Rashid Magomedov,Unknown,S-DEC,3.0,5:00,3,0,
5328,UFC 199: Rockhold vs. Bisping 2,2016-06-04,,King Green,Dustin Poirier,Dustin Poirier,Unknown,KO/TKO Punch,1.0,2:53,3,0,
5329,UFC on FOX: Lawler vs Brown,2014-07-26,,King Green,Josh Thomson,King Green,Unknown,S-DEC,3.0,5:00,3,0,
5330,UFC on FOX: Johnson vs. Benavidez 2,2013-12-14,,King Green,Pat Healy,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5331,UFC Fight Night: Fight for the Troops 3,2013-11-06,,King Green,James Krause,King Green,Unknown,KO/TKO Kick,1.0,3:50,3,0,
5332,UFC 156: Aldo vs Edgar,2013-02-02,,King Green,Jacob Volkmann,King Green,Unknown,SUB Rear Naked Choke,3.0,4:25,3,0,
5333,Strikeforce - Rousey vs Kaufman,2012-08-18,,King Green,Matt Ricehouse,King Green,Unknown,U-DEC,3.0,5:00,3,0,
5334,Strikeforce - Barnett vs Cormier,2012-05-19,,King Green,James Terry,King Green,Unknown,S-DEC,3.0,5:00,3,0,
5335,Strikeforce Challengers 20,2011-11-18,,King Green,James Reese,King Green,Unknown,SUB Rear Naked Choke,3.0,2:25,3,0,
5336,Strikeforce Challengers 19,2011-09-23,,King Green,Charon Spain,King Green,Unknown,SUB Arm Triangle,2.0,2:54,3,0,
5337,Affliction - Day of Reckoning,2009-01-24,,King Green,Dan Lauzon,Dan Lauzon,Unknown,SUB Rear Naked Choke,1.0,4:55,3,0,
5338,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,,Desmond Green,Charles Jourdain,Desmond Green,Unknown,U-DEC,3.0,5:00,3,0,
5339,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,,Desmond Green,Ross Pearson,Desmond Green,Unknown,KO/TKO Punches,1.0,2:52,3,0,
5340,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,,Desmond Green,Mairbek Taisumov,Mairbek Taisumov,Unknown,U-DEC,3.0,5:00,3,0,
5341,UFC Fight Night: Rivera vs. Moraes,2018-06-01,,Desmond Green,Gleison Tibau,Desmond Green,Unknown,U-DEC,3.0,5:00,3,0,
5342,UFC Fight Night: Machida vs. Anders,2018-02-03,,Desmond Green,Michel Prazeres,Michel Prazeres,Unknown,U-DEC,3.0,5:00,3,0,
5343,UFC Fight Night: Volkov vs. Struve,2017-09-02,,Desmond Green,Rustam Khabilov,Rustam Khabilov,Unknown,U-DEC,3.0,5:00,3,0,
5344,UFC 276: Adesanya vs. Cannonier,2022-07-02,,Gabe Green,Ian Machado Garry,Ian Machado Garry,Unknown,U-DEC,3.0,5:00,3,0,
5345,UFC Fight Night: Font vs. Vera,2022-04-30,,Gabe Green,Yohan Lainesse,Gabe Green,Unknown,KO/TKO Punches,2.0,4:02,3,0,
5346,UFC 258: Usman vs. Burns,2021-02-13,,Gabe Green,Phil Rowe,Gabe Green,Unknown,U-DEC,3.0,5:00,3,0,
5347,UFC Fight Night: Woodley vs. Burns,2020-05-30,,Gabe Green,Daniel Rodriguez,Daniel Rodriguez,Unknown,U-DEC,3.0,5:00,3,0,
5348,UFC Fight Night: Rodriguez vs. Waterson,2021-05-08,,Maurice Greene,Marcos Rogerio de Lima,Marcos Rogerio de Lima,Unknown,U-DEC,3.0,5:00,3,0,
5349,UFC Fight Night: Hall vs. Silva,2020-10-31,,Maurice Greene,Greg Hardy,Greg Hardy,Unknown,KO/TKO Punches,2.0,1:12,3,0,
5350,UFC Fight Night: Poirier vs. Hooker,2020-06-27,,Maurice Greene,Gian Villante,Maurice Greene,Unknown,SUB Arm Triangle,3.0,3:44,3,0,
5351,UFC 246: McGregor vs. Cowboy,2020-01-18,,Maurice Greene,Aleksei Oleinik,Aleksei Oleinik,Unknown,SUB Armbar,2.0,4:38,3,0,
5352,UFC Fight Night: Maia vs. Askren,2019-10-26,,Maurice Greene,Sergei Pavlovich,Sergei Pavlovich,Unknown,KO/TKO Punches,1.0,2:11,3,0,
5353,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,,Maurice Greene,Junior Albini,Maurice Greene,Unknown,KO/TKO Punch,1.0,3:38,3,0,
5354,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,,Maurice Greene,Jeff Hughes,Maurice Greene,Unknown,S-DEC,3.0,5:00,3,0,
5355,UFC Live: Kongo vs Barry,2011-06-26,,Matt Grice,Ricardo Lamas,Ricardo Lamas,Unknown,KO/TKO Punches,1.0,4:41,3,0,
5356,UFC 100,2009-07-11,,Matt Grice,Shannon Gugerty,Shannon Gugerty,Unknown,SUB Guillotine Choke,1.0,2:36,3,0,
5357,UFC Fight Night: Lauzon vs Stephens,2009-02-07,,Matt Grice,Matt Veach,Matt Veach,Unknown,KO/TKO Punch,1.0,4:34,3,0,
5358,UFC 148: Silva vs Sonnen 2,2012-07-07,,Forrest Griffin,Tito Ortiz,Forrest Griffin,Unknown,U-DEC,3.0,5:00,3,0,
5359,UFC 134: Silva vs Okami,2011-08-27,,Forrest Griffin,Mauricio Rua,Mauricio Rua,Unknown,KO/TKO Punches,1.0,1:53,3,0,
5360,UFC 106: Ortiz vs Griffin 2,2009-11-21,,Forrest Griffin,Tito Ortiz,Forrest Griffin,Unknown,S-DEC,3.0,5:00,3,0,
5361,UFC 101: Declaration,2009-08-08,,Forrest Griffin,Anderson Silva,Anderson Silva,Unknown,KO/TKO Punch,1.0,3:23,3,0,
5362,UFC 76: Knockout,2007-09-22,,Forrest Griffin,Mauricio Rua,Forrest Griffin,Unknown,SUB Rear Naked Choke,3.0,4:45,3,0,
5363,UFC 72: Victory,2007-06-16,,Forrest Griffin,Hector Ramirez,Forrest Griffin,Unknown,U-DEC,3.0,5:00,3,0,
5364,UFC 66: Liddell vs Ortiz 2,2006-12-30,,Forrest Griffin,Keith Jardine,Keith Jardine,Unknown,KO/TKO Punches,1.0,4:41,3,0,
