fight_date,event,fighter_a,fighter_b,sportsbook,fighter_a_odds,fighter_b_odds,timestamp,source_file
2024-01-20,UFC 297: Strickland vs. Du Plessis,Jasmine Jasudavicius,Priscila Cachoeira,espn_source,-450,340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-01-20,UFC 297: Strickland vs. Du Plessis,Malcolm Gordon,Jimmy Flick,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Roman Dolidze,Nassourdine Imavov,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Renato Moicano,Drew Dober,espn_source,-195,165,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Randy Brown,Muslim Salikhov,espn_source,-270,220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Viviane Araujo,Natalia Silva,espn_source,270,-350,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Aliaskhab Khizriev,Makhmud Muradov,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Gilbert Urbina,Charles Radtke,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Molly McCann,Diana Belbita,espn_source,-245,200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Azat Maksum,Charles Johnson,espn_source,-320,255,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Themba Gorimbo,Pete Rodriguez,espn_source,-195,165,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,JeongYeong Lee,Blake Bilder,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Luana Carolina,Julija Stoliarenko,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Landon Quiñones,MarQuel Mederos,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Thomas Petersen,Jamal Pogues,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Jack Hermansson,Joe Pyfer,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Dan Ige,Andre Fili,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Robert Bryczek,Ihor Potieria,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Brad Tavares,Gregory Rodrigues,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Michael Johnson,Darrius Flowers,espn_source,-150,125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Rodolfo Vieira,Armen Petrosyan,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Trevin Giles,Carlos Prates,espn_source,210,-260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Bolaji Oki,Timmy Cuamba,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Loma Lookboonmee,Bruna Brasil,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Devin Clark,Marcin Prachnio,espn_source,-220,180,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Max Griffin,Jeremiah Wells,espn_source,135,-160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Zac Pauga,Bogdan Guskov,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Fernie Garcia,Hyder Amil,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Daniel Marcos,Aoriqileng,espn_source,-310,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Alexander Volkanovski,Ilia Topuria,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Robert Whittaker,Paulo Costa,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Geoff Neal,Ian Machado Garry,espn_source,220,-270,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Merab Dvalishvili,Henry Cejudo,espn_source,-300,245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Anthony Hernandez,Roman Kopylov,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Amanda Lemos,Mackenzie Dern,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Marcos Rogerio de Lima,Junior Tafa,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Rinya Nakamura,Carlos Vera,espn_source,-1500,800,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Zhang Mingyang,Brendson Ribeiro,espn_source,-115,-105,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Josh Quinlan,Danny Barlow,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Oban Elliott,Val Woodburn,espn_source,-415,315,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-17,UFC 298: Volkanovski vs. Topuria,Andrea Lee,Miranda Maverick,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Brandon Moreno,Brandon Royval,espn_source,-310,250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Yair Rodriguez,Brian Ortega,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Daniel Zellhuber,Francisco Prado,espn_source,-360,275,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Yazmin Jauregui,Sam Hughes,espn_source,-800,500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Manuel Torres,Chris Duncan,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Cristian Quiñonez,Raoni Barcelos,espn_source,130,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Jesus Aguilar,Mateus Mendonca,espn_source,115,-135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Édgar Cháirez,Daniel Lacerda,espn_source,-500,360,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Claudio Puelles,Farés Ziam,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Ronaldo Rodríguez,Denys Bondar,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Victor Altamirano,Felipe dos Santos,espn_source,235,-290,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-02-25,UFC Fight Night: Moreno vs. Royval 2,Erik Silva,Muhammad Naimov,espn_source,400,-575,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Jairzinho Rozenstruik,Shamil Gaziev,espn_source,155,-185,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Vitor Petrino,Tyson Pedro,espn_source,-450,340,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Alex Perez,Muhammad Mokaev,espn_source,325,-425,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Umar Nurmagomedov,Bekzat Almakhan,espn_source,-1600,850,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Matt Schnell,Steve Erceg,espn_source,360,-500,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Eryk Anders,Jamie Pickett,espn_source,-575,400,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Vinicius Oliveira,Bernardo Sopaj,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Aiemann Zahabi,Javid Basharat,espn_source,575,-950,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Christian Leroy Duncan,Claudio Ribeiro,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Ludovit Klein,AJ Cunningham,espn_source,-1100,650,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Abdul-Kareem Al-Selwady,Loik Radzhabov,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Sean O'Malley,Marlon Vera,espn_source,-300,245,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Dustin Poirier,Benoît Saint Denis,espn_source,175,-210,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Kevin Holland,Michael Page,espn_source,-135,115,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Gilbert Burns,Jack Della Maddalena,espn_source,125,-150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Petr Yan,Song Yadong,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Curtis Blaydes,Jailton Almeida,espn_source,120,-140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Katlyn Cerminara,Maycee Barber,espn_source,170,-200,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Mateusz Gamrot,Rafael Dos Anjos,espn_source,-525,375,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Pedro Munhoz,Kyler Phillips,espn_source,190,-235,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Ion Cutelaba,Philipe Lins,espn_source,-140,120,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Michel Pereira,Michal Oleksiejczuk,espn_source,-155,130,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Robelis Despaigne,Josh Parisian,espn_source,-400,300,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,CJ Vergara,Asu Almabayev,espn_source,400,-575,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-09,UFC 299: O'Malley vs. Vera 2,Joanne Wood,Maryna Moroz,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Bryan Battle,Ange Loosa,espn_source,-235,190,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Ovince Saint Preux,Kennedy Nzechukwu,espn_source,475,-725,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Christian Rodriguez,Isaac Dulgarian,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Pannie Kianzad,Macy Chiasson,espn_source,205,-250,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Gerald Meerschaert,Bryan Barberena,espn_source,-275,225,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Natan Levy,Mike Davis,espn_source,375,-525,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Josiane Nunes,Chelsea Chandler,espn_source,-160,135,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Jafel Filho,Ode' Osbourne,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Josh Culibao,Danny Silva,espn_source,-210,175,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Jaqueline Amorim,Cory McKenna,espn_source,130,-155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Thiago Moises,Mitch Ramirez,espn_source,-325,260,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-16,UFC Fight Night: Tuivasa vs. Tybura,Charalampos Grigoriou,Chad Anheliger,espn_source,-185,155,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Amanda Ribas,Rose Namajunas,espn_source,180,-220,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Karl Williams,Justin Tafa,espn_source,-200,170,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Edmen Shahbazyan,AJ Dobson,espn_source,-190,160,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Payton Talbott,Cameron Saaiman,espn_source,-170,140,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Billy Quarantillo,Youssef Zalal,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Fernando Padilla,Luis Pajuelo,espn_source,-175,145,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Kurt Holobaugh,Trey Ogden,espn_source,105,-125,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
2024-03-23,UFC Fight Night: Ribas vs. Namajunas,Ricardo Ramos,Julian Erosa,espn_source,-180,150,,C:\Users\cgore\OneDrive\Documents\GitHub\ufc-fight-predictor\data\raw\enrichment_sources\espn_ufc_events\ufc_fights.csv
