fight_id,source_url,fighter,opponent,knockdowns,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,submission_attempts,reversals,control_seconds,head_landed,body_landed,leg_landed,raw_kd,raw_str,raw_td,raw_sub
845,,Ivan Serati,Vitor Belfort,0.0,2.0,,,,0.0,,0.0,,,,,,0 0,2 17,0 1,0 0
5819,,Alex Serdyukov,Johny Hendricks,0.0,86.0,,,,2.0,,0.0,,,,,,0 1,86 38,2 6,0 0
9919,,Alex Serdyukov,Luis Santos,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 22,0 0,0 0
9996,,Alex Serdyukov,Ryan Stonitsch,0.0,4.0,,,,0.0,,1.0,,,,,,0 0,4 4,0 0,1 0
9997,,Alex Serdyukov,John Alessio,0.0,1.0,,,,1.0,,0.0,,,,,,0 0,1 5,1 0,0 1
8904,,Alex Serdyukov,Scott Norton,0.0,2.0,,,,0.0,,4.0,,,,,,0 0,2 4,0 1,4 0
9998,,Alex Serdyukov,John Alessio,0.0,88.0,,,,2.0,,0.0,,,,,,0 1,88 53,2 2,0 2
7680,,Matt Serra,Chris Lytle,0.0,124.0,,,,0.0,,0.0,,,,,,0 0,124 153,0 0,0 0
9999,,Matt Serra,Frank Trigg,1.0,12.0,,,,0.0,,0.0,,,,,,1 0,12 6,0 0,0 0
6190,,Matt Serra,Matt Hughes,1.0,14.0,,,,1.0,,0.0,,,,,,1 0,14 34,1 3,0 0
9160,,Matt Serra,Karo Parisyan,1.0,26.0,,,,1.0,,0.0,,,,,,1 0,26 56,1 8,0 2
8270,,Matt Serra,Ivan Menjivar,0.0,14.0,,,,6.0,,0.0,,,,,,0 0,14 8,6 0,0 2
2983,,Matt Serra,Jeff Curran,0.0,45.0,,,,6.0,,0.0,,,,,,0 0,45 9,6 0,0 1
10000,,Matt Serra,Din Thomas,0.0,26.0,,,,1.0,,0.0,,,,,,0 0,26 29,1 0,0 0
9250,,Matt Serra,BJ Penn,0.0,8.0,,,,1.0,,1.0,,,,,,0 0,8 32,1 1,1 0
3727,,Matt Serra,Kelly Dullanty,0.0,2.0,,,,1.0,,3.0,,,,,,0 0,2 0,1 0,3 0
3897,,Matt Serra,Yves Edwards,0.0,9.0,,,,3.0,,3.0,,,,,,0 0,9 9,3 0,3 0
2148,,Matt Serra,Shonie Carter,0.0,10.0,,,,2.0,,3.0,,,,,,0 2,10 18,2 2,3 0
9517,,Nick Serra,Benji Radach,0.0,0.0,,,,1.0,,2.0,,,,,,0 1,0 26,1 0,2 0
2149,,Adrian Serrano,Shonie Carter,0.0,6.0,,,,0.0,,0.0,,,,,,0 0,6 26,0 3,0 0
9911,,Fredy Serrano,Hector Sandoval,0.0,22.0,,,,0.0,,0.0,,,,,,0 0,22 33,0 2,0 2
949,,Fredy Serrano,Ryan Benoit,0.0,22.0,,,,5.0,,0.0,,,,,,0 1,22 31,5 0,0 0
10001,,Fredy Serrano,Yao Zhikui,0.0,3.0,,,,1.0,,0.0,,,,,,0 0,3 1,1 0,0 0
10002,,Fredy Serrano,Bentley Syler,1.0,20.0,,,,2.0,,0.0,,,,,,1 0,20 15,2 0,0 0
6549,,Carl Seumanutafa,Lavar Johnson,0.0,0.0,,,,0.0,,0.0,,,,,,0 1,0 1,0 0,0 0
7542,,Igor Severino,Andre Lima,0.0,36.0,,,,5.0,,0.0,,,,,,0 0,36 30,5 1,0 2
10003,,Igor Severino,Jhonata Silva,2.0,75.0,,,,5.0,,0.0,,,,,,2 0,75 37,5 0,0 0
4721,,Dan Severn,Travis Fulton,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
9637,,Dan Severn,Pedro Rizzo,0.0,0.0,,,,0.0,,0.0,,,,,,0 1,0 2,0 0,0 0
7442,,Dan Severn,Kimo Leopoldo,0.0,53.0,,,,2.0,,0.0,,,,,,0 0,53 53,2 0,0 0
10004,,Dan Severn,David Abbott,0.0,57.0,,,,1.0,,0.0,,,,,,0 0,57 3,1 0,0 0
10005,,Dan Severn,Paul Varelans,0.0,0.0,,,,1.0,,2.0,,,,,,0 0,0 1,1 0,2 0
10006,,Dan Severn,Oleg Taktarov,0.0,9.0,,,,1.0,,0.0,,,,,,0 0,9 0,1 0,0 0
2357,,Dan Severn,Joe Charles,0.0,2.0,,,,1.0,,1.0,,,,,,0 0,2 1,1 0,1 0
1306,,Dan Severn,Marcus Bossett,0.0,0.0,,,,1.0,,1.0,,,,,,0 0,0 1,1 0,1 0
7742,,Dan Severn,Anthony Macias,0.0,0.0,,,,2.0,,1.0,,,,,,0 0,0 8,2 0,1 0
10007,,Rosi Sexton,Jessica Andrade,0.0,88.0,,,,1.0,,0.0,,,,,,0 0,88 206,1 1,0 0
3187,,Rosi Sexton,Alexis Davis,0.0,34.0,,,,1.0,,0.0,,,,,,0 0,34 44,1 0,0 3
2043,,Rosi Sexton,Gina Carano,0.0,10.0,,,,0.0,,0.0,,,,,,0 1,10 46,0 0,0 1
10008,,Scott Shaffer,Zach Skinner,0.0,36.0,,,,0.0,,3.0,,,,,,0 0,36 8,0 5,3 1
8628,,Edmen Shahbazyan,Andre Muniz,1.0,25.0,,,,0.0,,0.0,,,,,,1 0,25 15,0 1,0 0
9336,,Edmen Shahbazyan,Andre Petroski,1.0,53.0,,,,0.0,,0.0,,,,,,1 0,53 34,0 2,0 0
1682,,Edmen Shahbazyan,Dylan Budka,1.0,7.0,,,,0.0,,0.0,,,,,,1 0,7 1,0 0,0 0
8205,,Edmen Shahbazyan,Gerald Meerschaert,0.0,48.0,,,,0.0,,0.0,,,,,,0 0,48 21,0 1,0 1
3546,,Edmen Shahbazyan,AJ Dobson,1.0,27.0,,,,1.0,,0.0,,,,,,1 0,27 15,1 0,0 0
5890,,Edmen Shahbazyan,Anthony Hernandez,0.0,30.0,,,,1.0,,1.0,,,,,,0 0,30 63,1 6,1 4
7658,,Edmen Shahbazyan,Dalcha Lungiambula,0.0,54.0,,,,0.0,,0.0,,,,,,0 0,54 23,0 0,0 0
6282,,Edmen Shahbazyan,Nassourdine Imavov,0.0,22.0,,,,1.0,,0.0,,,,,,0 0,22 42,1 0,0 4
5866,,Edmen Shahbazyan,Jack Hermansson,0.0,40.0,,,,0.0,,1.0,,,,,,0 0,40 55,0 3,1 0
1613,,Edmen Shahbazyan,Derek Brunson,0.0,35.0,,,,0.0,,0.0,,,,,,0 0,35 88,0 4,0 0
10009,,Edmen Shahbazyan,Brad Tavares,2.0,14.0,,,,0.0,,0.0,,,,,,2 0,14 3,0 0,0 0
7956,,Edmen Shahbazyan,Jack Marshman,0.0,13.0,,,,1.0,,1.0,,,,,,0 0,13 0,1 0,1 0
1837,,Edmen Shahbazyan,Charles Byrd,1.0,13.0,,,,0.0,,0.0,,,,,,1 0,13 1,0 0,0 0
10010,,Edmen Shahbazyan,Darren Stewart,0.0,22.0,,,,8.0,,0.0,,,,,,0 0,22 34,8 1,0 0
6621,,Edmen Shahbazyan,Antonio Jones,1.0,20.0,,,,0.0,,0.0,,,,,,1 0,20 5,0 0,0 0
9767,,Leon Shahbazyan,Phil Rowe,1.0,65.0,,,,1.0,,0.0,,,,,,1 1,65 84,1 0,0 0
6487,,Don Shainis,Jack Jenkins,0.0,50.0,,,,1.0,,2.0,,,,,,0 0,50 82,1 4,2 0
10011,,Don Shainis,Sodiq Yusuff,0.0,3.0,,,,0.0,,0.0,,,,,,0 0,3 9,0 0,0 1
8655,,Liliya Shakirova,Lauren Murphy,0.0,23.0,,,,0.0,,0.0,,,,,,0 0,23 22,0 1,0 1
3627,,Kamal Shalorus,Rafael Dos Anjos,0.0,2.0,,,,0.0,,0.0,,,,,,0 1,2 5,0 0,0 1
8927,,Kamal Shalorus,Khabib Nurmagomedov,0.0,13.0,,,,0.0,,0.0,,,,,,0 1,13 35,0 3,0 1
8334,,Kamal Shalorus,Jim Miller,0.0,26.0,,,,1.0,,0.0,,,,,,0 1,26 43,1 1,0 2
9127,,Kamal Shalorus,Bart Palaszewski,0.0,64.0,,,,4.0,,0.0,,,,,,0 0,64 51,4 0,0 0
10012,,Kamal Shalorus,Jamie Varner,0.0,56.0,,,,1.0,,0.0,,,,,,0 0,56 40,1 0,0 0
6443,,Kamal Shalorus,Dave Jansen,1.0,46.0,,,,4.0,,0.0,,,,,,1 0,46 43,4 0,0 0
6884,,Kamal Shalorus,Will Kerr,2.0,15.0,,,,0.0,,0.0,,,,,,2 0,15 0,0 0,0 0
9056,,Ken Shamrock,Tito Ortiz,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 18,0 1,0 0
9057,,Ken Shamrock,Tito Ortiz,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 11,0 1,0 0
9853,,Ken Shamrock,Kazushi Sakuraba,0.0,1.0,,,,0.0,,0.0,,,,,,0 1,1 5,0 0,0 0
4621,,Ken Shamrock,Rich Franklin,0.0,0.0,,,,1.0,,2.0,,,,,,0 0,0 23,1 0,2 0
7440,,Ken Shamrock,Kimo Leopoldo,1.0,12.0,,,,0.0,,0.0,,,,,,1 0,12 4,0 0,0 0
4679,,Ken Shamrock,Don Frye,0.0,43.0,,,,0.0,,5.0,,,,,,0 1,43 65,0 0,5 1
4709,,Ken Shamrock,Kazuyuki Fujita,0.0,29.0,,,,0.0,,1.0,,,,,,0 0,29 15,0 0,1 0
9083,,Ken Shamrock,Alexander Otsuka,1.0,44.0,,,,1.0,,1.0,,,,,,1 0,44 12,1 0,1 0
6600,,Ken Shamrock,Brian Johnston,0.0,22.0,,,,1.0,,1.0,,,,,,0 0,22 1,1 0,1 0
8403,,Ken Shamrock,Felix Lee Mitchell,0.0,4.0,,,,1.0,,1.0,,,,,,0 0,4 3,1 0,1 0
7417,,Ken Shamrock,Christophe Leninger,0.0,8.0,,,,1.0,,0.0,,,,,,0 0,8 1,1 0,0 0
5211,,Ken Shamrock,Royce Gracie,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 0,0 0,0 1
10013,,Ken Shamrock,Patrick Smith,0.0,1.0,,,,1.0,,2.0,,,,,,0 0,1 4,1 0,2 0
3440,,Frank Shamrock,Nick Diaz,0.0,22.0,,,,0.0,,0.0,,,,,,0 1,22 65,0 3,0 0
5219,,Frank Shamrock,Renzo Gracie,0.0,14.0,,,,0.0,,0.0,,,,,,0 0,14 11,0 3,0 0
5245,,Frank Shamrock,Cesar Gracie,1.0,6.0,,,,0.0,,0.0,,,,,,1 0,6 0,0 0,0 0
9476,,Shang Zhifa,Juan Puerta,0.0,19.0,,,,2.0,,0.0,,,,,,0 0,19 19,2 1,0 0
261,,Sean Sharaf,Steven Asplund,0.0,66.0,,,,0.0,,0.0,,,,,,0 0,66 170,0 0,0 0
10014,,Sean Sharaf,Junior Tafa,0.0,53.0,,,,1.0,,0.0,,,,,,0 0,53 71,1 0,0 0
3604,,Priya Sharma,Dong Huaxiang,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 48,0 4,0 0
9613,,Jason Sharp,Jeremiah Riggs,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
4106,,Jason Sharp,Pro Escobedo,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
4132,,Eric Shelton,Jordan Espinosa,0.0,25.0,,,,0.0,,0.0,,,,,,0 0,25 47,0 1,0 0
8508,,Eric Shelton,Joseph Morales,0.0,16.0,,,,7.0,,0.0,,,,,,0 0,16 24,7 1,0 4
9309,,Eric Shelton,Alex Perez,0.0,41.0,,,,0.0,,0.0,,,,,,0 0,41 29,0 5,0 0
7251,,Eric Shelton,Jenel Lausa,0.0,86.0,,,,5.0,,0.0,,,,,,0 0,86 5,5 1,0 2
1495,,Eric Shelton,Jarred Brooks,0.0,31.0,,,,1.0,,1.0,,,,,,0 0,31 27,1 5,1 1
9147,,Eric Shelton,Alexandre Pantoja,0.0,32.0,,,,4.0,,0.0,,,,,,0 0,32 37,4 1,0 2
3765,,Sean Sherk,Evan Dunham,0.0,38.0,,,,5.0,,0.0,,,,,,0 0,38 75,5 0,0 7
3862,,Sean Sherk,Frankie Edgar,0.0,27.0,,,,1.0,,0.0,,,,,,0 0,27 74,1 1,0 1
5373,,Sean Sherk,Tyson Griffin,0.0,92.0,,,,3.0,,0.0,,,,,,0 0,92 74,3 0,0 0
3447,,Sean Sherk,Nick Diaz,0.0,39.0,,,,2.0,,0.0,,,,,,0 0,39 57,2 1,0 3
10015,,Sean Sherk,Georges St-Pierre,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 58,0 3,0 0
10016,,Sean Sherk,Ryuki Ueyama,0.0,23.0,,,,5.0,,1.0,,,,,,0 0,23 2,5 0,1 1
9516,,Sean Sherk,Benji Radach,0.0,6.0,,,,1.0,,0.0,,,,,,0 0,6 7,1 0,0 0
8719,,Sean Sherk,Jutaro Nakao,0.0,21.0,,,,7.0,,0.0,,,,,,0 0,21 4,7 0,0 0
4943,,Sean Sherk,Tiki Ghosn,0.0,12.0,,,,4.0,,0.0,,,,,,0 0,12 1,4 0,0 0
10017,,Chase Sherman,Karl Williams,0.0,54.0,,,,0.0,,0.0,,,,,,0 0,54 70,0 1,0 0
2729,,Chase Sherman,Waldo Cortes Acosta,0.0,66.0,,,,1.0,,0.0,,,,,,0 0,66 147,1 0,0 0
10018,,Chase Sherman,Jared Vanderaa,1.0,137.0,,,,0.0,,0.0,,,,,,1 0,137 109,0 0,0 0
9720,,Chase Sherman,Alexandr Romanov,0.0,0.0,,,,0.0,,0.0,,,,,,0 0,0 8,0 3,0 1
2619,,Chase Sherman,Jake Collier,0.0,10.0,,,,0.0,,0.0,,,,,,0 0,10 20,0 1,0 1
9426,,Chase Sherman,Parker Porter,0.0,117.0,,,,0.0,,0.0,,,,,,0 0,117 149,0 1,0 0
148,,Chase Sherman,Andrei Arlovski,0.0,88.0,,,,0.0,,0.0,,,,,,0 0,88 105,0 0,0 0
10019,,Chase Sherman,Ike Villanueva,1.0,51.0,,,,0.0,,0.0,,,,,,1 0,51 16,0 0,0 0
9841,,Chase Sherman,Augusto Sakai,0.0,79.0,,,,0.0,,0.0,,,,,,0 0,79 111,0 1,0 0
10020,,Chase Sherman,Justin Willis,0.0,69.0,,,,0.0,,0.0,,,,,,0 1,69 76,0 1,0 0
10021,,Chase Sherman,Shamil Abdurakhimov,0.0,5.0,,,,0.0,,0.0,,,,,,0 1,5 6,0 0,0 0
5198,,Chase Sherman,Damian Grabowski,0.0,111.0,,,,0.0,,0.0,,,,,,0 0,111 68,0 0,0 0
2802,,Chase Sherman,Rashad Coulter,1.0,103.0,,,,0.0,,0.0,,,,,,1 0,103 36,0 0,0 0
5695,,Chase Sherman,Walt Harris,0.0,20.0,,,,0.0,,0.0,,,,,,0 1,20 32,0 0,0 0
7350,,Chase Sherman,Justin Ledet,0.0,59.0,,,,0.0,,0.0,,,,,,0 0,59 113,0 0,0 0
1897,,Valentina Shevchenko,Priscila Cachoeira,0.0,95.0,,,,2.0,,2.0,,,,,,0 0,95 2,2 0,2 0
9237,,Valentina Shevchenko,Julianna Pena,0.0,13.0,,,,2.0,,1.0,,,,,,0 0,13 27,2 1,1 0
6069,,Valentina Shevchenko,Holly Holm,0.0,87.0,,,,3.0,,0.0,,,,,,0 0,87 54,3 0,0 0
8917,,Valentina Shevchenko,Amanda Nunes,0.0,28.0,,,,1.0,,0.0,,,,,,0 0,28 39,1 2,0 2
6810,,Valentina Shevchenko,Sarah Kaufman,0.0,32.0,,,,4.0,,0.0,,,,,,0 0,32 27,4 1,0 0
2173,,Antonina Shevchenko,Cortney Casey,0.0,55.0,,,,0.0,,0.0,,,,,,0 0,55 33,0 2,0 0
8960,,Antonina Shevchenko,Casey O'Neill,0.0,40.0,,,,0.0,,0.0,,,,,,0 0,40 52,0 3,0 0
7377,,Antonina Shevchenko,Andrea Lee,0.0,23.0,,,,0.0,,0.0,,,,,,0 0,23 45,0 3,0 3
3026,,Antonina Shevchenko,Ariane da Silva,0.0,39.0,,,,1.0,,0.0,,,,,,0 0,39 15,1 0,0 0
2277,,Antonina Shevchenko,Katlyn Cerminara,0.0,25.0,,,,0.0,,0.0,,,,,,0 0,25 73,0 3,0 4
9471,,Antonina Shevchenko,Lucie Pudilova,0.0,16.0,,,,0.0,,3.0,,,,,,0 0,16 6,0 1,3 0
8443,,Antonina Shevchenko,Roxanne Modafferi,0.0,64.0,,,,0.0,,0.0,,,,,,0 0,64 33,0 5,0 0
6950,,Antonina Shevchenko,Ji Yeon Kim,0.0,66.0,,,,2.0,,0.0,,,,,,0 0,66 33,2 0,0 0
8840,,Antonina Shevchenko,Jaimelene Nievera,0.0,73.0,,,,0.0,,0.0,,,,,,0 0,73 14,0 1,0 0
1397,,Shi Ming,Bruna Brasil,0.0,32.0,,,,2.0,,0.0,,,,,,0 0,32 31,2 1,0 1
3603,,Shi Ming,Dong Huaxiang,0.0,74.0,,,,0.0,,0.0,,,,,,0 0,74 57,0 4,0 0
9995,,Shi Ming,YeDam Seo,1.0,38.0,,,,0.0,,0.0,,,,,,1 0,38 27,0 1,0 0
6361,,Katsuyori Shibata,Hiroshi Izumi,0.0,46.0,,,,0.0,,0.0,,,,,,0 0,46 32,0 1,0 0
6332,,Katsuyori Shibata,Tokimitsu Ishizawa,1.0,30.0,,,,0.0,,0.0,,,,,,1 0,30 15,0 0,0 0
8366,,Katsuyori Shibata,Ikuhisa Minowa,0.0,23.0,,,,2.0,,2.0,,,,,,0 0,23 7,2 2,2 1
9863,,Katsuyori Shibata,Hayato Sakurai,0.0,8.0,,,,0.0,,0.0,,,,,,0 0,8 30,0 1,0 0
10022,,Katsuyori Shibata,Yoshihiro Akiyama,0.0,10.0,,,,0.0,,0.0,,,,,,0 0,10 8,0 1,0 1
8313,,Katsuyori Shibata,Jason Miller,0.0,4.0,,,,0.0,,1.0,,,,,,0 0,4 42,0 1,1 0
9850,,Katsuyori Shibata,Kazushi Sakuraba,0.0,6.0,,,,0.0,,0.0,,,,,,0 0,6 14,0 1,0 2
7596,,Jake Shields,Hector Lombard,0.0,4.0,,,,0.0,,1.0,,,,,,0 0,4 27,0 5,1 0
7828,,Jake Shields,Demian Maia,0.0,35.0,,,,1.0,,0.0,,,,,,0 0,35 24,1 3,0 0
10023,,Jake Shields,Tyron Woodley,0.0,82.0,,,,0.0,,0.0,,,,,,0 0,82 60,0 0,0 0
5849,,Jake Shields,Ed Herman,0.0,33.0,,,,3.0,,0.0,,,,,,0 0,33 21,3 1,0 0
10024,,Jake Shields,Yoshihiro Akiyama,0.0,91.0,,,,2.0,,0.0,,,,,,0 0,91 33,2 2,0 0
3980,,Jake Shields,Jake Ellenberger,0.0,1.0,,,,0.0,,0.0,,,,,,0 1,1 9,0 0,0 0
6739,,Jake Shields,Martin Kampmann,0.0,25.0,,,,4.0,,0.0,,,,,,0 0,25 35,4 0,0 3
7282,,Jake Shields,Robbie Lawler,0.0,17.0,,,,0.0,,1.0,,,,,,0 0,17 4,0 0,1 0
3055,,Jake Shields,Paul Daley,0.0,21.0,,,,3.0,,1.0,,,,,,0 0,21 17,3 0,1 0
10025,,Jake Shields,Nick Thompson,0.0,1.0,,,,1.0,,1.0,,,,,,0 0,1 0,1 0,1 0
9494,,Jake Shields,Mike Pyle,0.0,2.0,,,,3.0,,1.0,,,,,,0 0,2 4,3 0,1 1
10026,,Jake Shields,Renato Verissimo,0.0,29.0,,,,1.0,,0.0,,,,,,0 0,29 5,1 1,0 0
9153,,Jake Shields,Ido Pariente,0.0,6.0,,,,1.0,,1.0,,,,,,0 0,6 0,1 0,1 0
10027,,Jake Shields,Ray Steinbeiss,0.0,0.0,,,,1.0,,1.0,,,,,,0 0,0 0,1 0,1 0
2649,,Jake Shields,Carlos Condit,0.0,30.0,,,,5.0,,1.0,,,,,,0 0,30 27,5 0,1 0
8989,,Jake Shields,Yushin Okami,0.0,23.0,,,,2.0,,0.0,,,,,,0 0,23 22,2 1,0 0
8272,,Jake Shields,Dave Menne,0.0,37.0,,,,6.0,,2.0,,,,,,0 0,37 15,6 0,2 0
6914,,Henrique Shiguemoto,Aliaskhab Khizriev,0.0,3.0,,,,0.0,,0.0,,,,,,0 0,3 5,0 1,0 1
6768,,Shunichi Shimizu,Kyung Ho Kang,0.0,2.0,,,,0.0,,0.0,,,,,,0 0,2 65,0 2,0 4
10028,,Wade Shipp,Jonathan Wiezorek,0.0,20.0,,,,0.0,,0.0,,,,,,0 0,20 10,0 1,0 0
5962,,Yuya Shirai,Jason High,0.0,1.0,,,,0.0,,0.0,,,,,,0 1,1 4,0 0,0 2
1822,,Wes Shivers,Goldman Butler,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
6641,,Josh Shockley,Ivan Jorge,0.0,22.0,,,,0.0,,0.0,,,,,,0 0,22 25,0 3,0 1
9828,,Josh Shockley,Jason Saggo,0.0,6.0,,,,0.0,,1.0,,,,,,0 0,6 10,0 2,1 0
10029,,Josh Shockman,Cale Yarbrough,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
8946,,Josh Shockman,Jake O'Brien,0.0,13.0,,,,0.0,,0.0,,,,,,0 0,13 13,0 10,0 0
10030,,Akira Shoji,Gilbert Yvel,0.0,1.0,,,,1.0,,2.0,,,,,,0 0,1 11,1 0,2 2
7578,,Akira Shoji,Dean Lister,0.0,2.0,,,,0.0,,0.0,,,,,,0 0,2 6,0 0,0 1
4396,,Akira Shoji,Paulo Filho,0.0,38.0,,,,0.0,,0.0,,,,,,0 0,38 61,0 0,0 0
10031,,Akira Shoji,Tsuyoshi Tamakairiki,1.0,8.0,,,,0.0,,0.0,,,,,,1 0,8 0,0 0,0 0
9790,,Akira Shoji,Murilo Rua,0.0,0.0,,,,1.0,,0.0,,,,,,0 1,0 9,1 0,0 1
9785,,Akira Shoji,Mauricio Rua,0.0,4.0,,,,2.0,,1.0,,,,,,0 1,4 22,2 0,1 0
10032,,Akira Shoji,Alex Stiebling,1.0,29.0,,,,1.0,,0.0,,,,,,1 0,29 52,1 0,0 1
4397,,Akira Shoji,Paulo Filho,0.0,2.0,,,,0.0,,0.0,,,,,,0 0,2 11,0 0,0 1
6145,,Akira Shoji,Jeremy Horn,0.0,10.0,,,,4.0,,0.0,,,,,,0 0,10 14,4 0,0 0
9970,,Akira Shoji,Semmy Schilt,0.0,1.0,,,,1.0,,0.0,,,,,,0 2,1 16,1 0,0 0
5800,,Akira Shoji,Dan Henderson,1.0,16.0,,,,1.0,,0.0,,,,,,1 1,16 82,1 2,0 1
10033,,Akira Shoji,Ricardo Almeida,0.0,10.0,,,,3.0,,0.0,,,,,,0 0,10 24,3 2,0 0
9573,,Akira Shoji,Herman Renting,0.0,2.0,,,,2.0,,1.0,,,,,,0 0,2 0,2 0,1 0
9572,,Akira Shoji,John Renken,0.0,8.0,,,,1.0,,1.0,,,,,,0 0,8 2,1 0,1 0
2603,,Akira Shoji,Mark Coleman,0.0,6.0,,,,0.0,,0.0,,,,,,0 0,6 75,0 3,0 0
1366,,Akira Shoji,Ebenezer Fontes Braga,0.0,9.0,,,,2.0,,0.0,,,,,,0 0,9 17,2 0,0 0
9178,,Akira Shoji,Larry Parker,0.0,19.0,,,,4.0,,0.0,,,,,,0 0,19 5,4 2,0 0
8290,,Akira Shoji,Guy Mezger,0.0,10.0,,,,3.0,,0.0,,,,,,0 0,10 26,3 1,0 0
10034,,Akira Shoji,Igor Vovchanchyn,0.0,10.0,,,,0.0,,0.0,,,,,,0 0,10 27,0 1,0 0
6341,,Akira Shoji,Wallid Ismail,0.0,18.0,,,,0.0,,0.0,,,,,,0 0,18 9,0 5,0 0
8029,,Akira Shoji,Daijiro Matsui,0.0,43.0,,,,3.0,,0.0,,,,,,0 0,43 15,3 1,0 0
8570,,Akira Shoji,Juan Mott,0.0,9.0,,,,1.0,,1.0,,,,,,0 0,9 2,1 0,1 0
5228,,Akira Shoji,Renzo Gracie,0.0,13.0,,,,0.0,,0.0,,,,,,0 0,13 8,0 1,0 3
8640,,Liudvik Sholinian,Johnny Munoz,0.0,56.0,,,,0.0,,0.0,,,,,,0 0,56 78,0 2,0 0
10035,,Liudvik Sholinian,Jack Shore,0.0,19.0,,,,0.0,,0.0,,,,,,0 0,19 92,0 2,0 1
10036,,Jack Shore,Youssef Zalal,0.0,8.0,,,,2.0,,0.0,,,,,,0 1,8 13,2 1,0 1
1468,,Jack Shore,Joanderson Brito,0.0,24.0,,,,0.0,,0.0,,,,,,0 0,24 30,0 1,0 0
10037,,Jack Shore,Makwan Amirkhani,0.0,28.0,,,,1.0,,1.0,,,,,,0 0,28 10,1 1,1 0
10038,,Jack Shore,Ricky Simon,0.0,19.0,,,,0.0,,0.0,,,,,,0 1,19 25,0 2,0 1
10039,,Jack Shore,Timur Valiev,2.0,70.0,,,,3.0,,0.0,,,,,,2 0,70 72,3 2,0 1
10035,,Jack Shore,Liudvik Sholinian,0.0,92.0,,,,2.0,,1.0,,,,,,0 0,92 19,2 0,1 0
364,,Jack Shore,Hunter Azure,0.0,36.0,,,,6.0,,0.0,,,,,,0 0,36 45,6 0,0 1
9354,,Jack Shore,Aaron Phillips,0.0,29.0,,,,3.0,,1.0,,,,,,0 0,29 6,3 0,1 0
5896,,Jack Shore,Nohelin Hernandez,0.0,46.0,,,,4.0,,1.0,,,,,,0 0,46 6,4 0,1 0
10040,,Landon Showalter,George Stork,,,,,,,,,,,,,,-- --,-- --,-- --,-- --
9294,,Brandon Shuey,Philip Perez,0.0,1.0,,,,0.0,,1.0,,,,,,0 0,1 2,0 1,1 1
10041,,Ronal Siahaan,Rei Tsuruya,0.0,4.0,,,,0.0,,0.0,,,,,,0 0,4 39,0 3,0 3
10042,,Sam Sicilia,Gavin Tucker,0.0,10.0,,,,0.0,,0.0,,,,,,0 0,10 55,0 1,0 0
928,,Sam Sicilia,Gabriel Benitez,0.0,19.0,,,,0.0,,0.0,,,,,,0 1,19 39,0 0,0 1
2440,,Sam Sicilia,Dooho Choi,0.0,8.0,,,,0.0,,0.0,,,,,,0 1,8 18,0 0,0 0
8280,,Sam Sicilia,Yaotzin Meza,0.0,12.0,,,,2.0,,4.0,,,,,,0 0,12 18,2 1,4 1
2681,,Sam Sicilia,Akira Corassani,1.0,10.0,,,,0.0,,0.0,,,,,,1 0,10 10,0 0,0 0
6922,,Sam Sicilia,Katsunori Kikuno,0.0,36.0,,,,0.0,,0.0,,,,,,0 0,36 32,0 1,0 1
9355,,Sam Sicilia,Aaron Phillips,0.0,37.0,,,,5.0,,1.0,,,,,,0 0,37 18,5 0,1 1
8339,,Sam Sicilia,Cole Miller,0.0,14.0,,,,0.0,,0.0,,,,,,0 1,14 38,0 0,0 1
9275,,Sam Sicilia,Godofredo Pepey,0.0,11.0,,,,1.0,,0.0,,,,,,0 0,11 3,1 0,0 0
1120,,Sam Sicilia,Maximo Blanco,0.0,26.0,,,,1.0,,1.0,,,,,,0 0,26 52,1 2,1 1
6465,,Sam Sicilia,Rony Jason,0.0,39.0,,,,1.0,,0.0,,,,,,0 0,39 46,1 1,0 1
7902,,Sam Sicilia,Cristiano Marcello,0.0,33.0,,,,0.0,,0.0,,,,,,0 0,33 39,0 0,0 0
1707,,Kiril Sidelnikov,Paul Buentello,0.0,41.0,,,,0.0,,0.0,,,,,,0 0,41 64,0 0,0 0
10043,,Serhiy Sidey,Cameron Smotherman,0.0,55.0,,,,5.0,,1.0,,,,,,0 0,55 58,5 0,1 0
184,,Serhiy Sidey,Garrett Armfield,0.0,68.0,,,,0.0,,3.0,,,,,,0 0,68 71,0 4,3 1
10044,,Serhiy Sidey,Ramon Taveras,0.0,79.0,,,,0.0,,0.0,,,,,,0 1,79 62,0 0,0 0
10045,,Serhiy Sidey,Ramon Taveras,1.0,11.0,,,,0.0,,0.0,,,,,,1 0,11 11,0 0,0 0
